KEY,DATE,TARGET ROOM,ROOM EXAM CAPACITY,TOTAL STUDENTS,COURSES MERGED,UTILIZATION
25/12/2025_09g30_2,2025-12-25,H6-210,80,60,"EE2003(39), MA1001(21)",0.75
25/12/2025_09g30_2,2025-12-25,H6-211,126,39,EE2003(39),0.30952380952380953
25/12/2025_13g00_1,2025-12-25,B4-305,80,69,"CH1005(39), CO3069(30)",0.8625
25/12/2025_13g00_1,2025-12-25,B4-302,60,60,"ME2051(30), ME2131(30)",1.0
25/12/2025_13g00_1,2025-12-25,B4-303,60,60,"ME2051(30), ME4025(30)",1.0
25/12/2025_13g00_1,2025-12-25,B6-302,60,46,"CH3331(23), MT1023(23)",0.7666666666666667
25/12/2025_13g00_1,2025-12-25,B4-403,60,59,"ME2131(20), ME4025(20), CO3069(19)",0.9833333333333333
25/12/2025_13g00_1,2025-12-25,B6-301,50,36,"CH3331(19), IM2033(17)",0.72
25/12/2025_13g00_1,2025-12-25,B4-301,60,16,ME2051(16),0.26666666666666666
25/12/2025_13g00_2,2025-12-25,H6-305,129,108,"ME2131(56), CH1005(52)",0.8372093023255814
25/12/2025_13g00_2,2025-12-25,H6-201,120,115,"IM2033(48), CH3331(43), EE3213(24)",0.9583333333333334
25/12/2025_13g00_2,2025-12-25,H6-113,129,124,"ME1015(42), CO3069(42), ME2051(40)",0.9612403100775194
25/12/2025_13g00_2,2025-12-25,H6-109,80,80,"ME1015(40), ME2051(40)",1.0
25/12/2025_13g00_2,2025-12-25,H6-306,80,80,"ME2131(40), CO3069(40)",1.0
25/12/2025_13g00_2,2025-12-25,H6-212,80,79,"CH3331(40), ME1015(39)",0.9875
25/12/2025_13g00_2,2025-12-25,H6-112,80,73,"ME1015(39), CI3043(34)",0.9125
25/12/2025_13g00_2,2025-12-25,H6-206,80,59,"ME2051(30), CH3331(29)",0.7375
25/12/2025_13g00_2,2025-12-25,H6-210,80,30,ME2051(30),0.375
25/12/2025_15g30_1,2025-12-25,B4-505,120,94,"LA1051(50), LA1011(44)",0.7833333333333333
25/12/2025_15g30_1,2025-12-25,B4-406,108,85,"LA1051(48), LA1011(37)",0.7870370370370371
25/12/2025_15g30_1,2025-12-25,B4-502,80,36,LA1011(36),0.45
25/12/2025_15g30_1,2025-12-25,B4-501,80,32,LA1011(32),0.4
25/12/2025_15g30_1,2025-12-25,B4-303,60,25,LA1011(25),0.4166666666666667
25/12/2025_15g30_2,2025-12-25,H6-109,80,40,EE3001(40),0.5
25/12/2025_15g30_2,2025-12-25,H6-110,80,33,EE3001(33),0.4125
25/12/2025_18g15_1,2025-12-25,B4-406,108,108,"CH5601(34), CO5085(30), CO5119(30), CI5245(14)",1.0
25/12/2025_18g15_1,2025-12-25,B4-303,60,59,"CO5119(30), CI5451(29)",0.9833333333333333
25/12/2025_18g15_1,2025-12-25,B4-306,80,68,"CO5085(23), CO5119(23), IM5109(22)",0.85
25/12/2025_18g15_1,2025-12-25,B4-405,60,51,"CH5685(21), IM5113(17), CH5719(13)",0.85
26/12/2025_07g00_1,2025-12-26,B4-505,120,116,"CH1003(46), EE3003(24), CO3021(21), CI3061(21), MA3101(4)",0.9666666666666667
26/12/2025_07g00_1,2025-12-26,B4-406,108,64,"CH1003(45), CH3389(19)",0.5925925925925926
26/12/2025_07g00_1,2025-12-26,C4-502,80,41,CH1003(41),0.5125
26/12/2025_07g00_1,2025-12-26,B4-305,80,40,CH1003(40),0.5
26/12/2025_07g00_1,2025-12-26,B4-502,80,38,CH1003(38),0.475
26/12/2025_07g00_1,2025-12-26,B6-306,80,37,CH1003(37),0.4625
26/12/2025_07g00_1,2025-12-26,B4-501,80,37,CH1003(37),0.4625
26/12/2025_07g00_1,2025-12-26,C4-304,80,36,CH1003(36),0.45
26/12/2025_07g00_1,2025-12-26,C4-301,80,36,CH1003(36),0.45
26/12/2025_07g00_1,2025-12-26,B4-405,60,35,CH1003(35),0.5833333333333334
26/12/2025_07g00_1,2025-12-26,B4-306,80,34,CH1003(34),0.425
26/12/2025_07g00_1,2025-12-26,C4-402,80,34,CH1003(34),0.425
26/12/2025_07g00_1,2025-12-26,C4-403,80,34,CH1003(34),0.425
26/12/2025_07g00_1,2025-12-26,B4-301,60,33,CH1003(33),0.55
26/12/2025_07g00_1,2025-12-26,B1-313,56,30,CH1003(30),0.5357142857142857
26/12/2025_07g00_1,2025-12-26,B1-314,56,30,CH1003(30),0.5357142857142857
26/12/2025_07g00_1,2025-12-26,B1-208,84,30,CH1003(30),0.35714285714285715
26/12/2025_07g00_1,2025-12-26,B1-212,72,30,CH1003(30),0.4166666666666667
26/12/2025_07g00_1,2025-12-26,B1-213,72,30,CH1003(30),0.4166666666666667
26/12/2025_07g00_1,2025-12-26,B1-301,56,30,CH1003(30),0.5357142857142857
26/12/2025_07g00_1,2025-12-26,B6-305,60,30,CH1003(30),0.5
26/12/2025_07g00_1,2025-12-26,B6-304,60,30,CH1003(30),0.5
26/12/2025_07g00_1,2025-12-26,B6-303,60,30,CH1003(30),0.5
26/12/2025_07g00_1,2025-12-26,B6-302,60,30,CH1003(30),0.5
26/12/2025_07g00_1,2025-12-26,B1-302,56,30,CH1003(30),0.5357142857142857
26/12/2025_07g00_1,2025-12-26,B1-305,72,30,CH1003(30),0.4166666666666667
26/12/2025_07g00_1,2025-12-26,B1-306,84,30,CH1003(30),0.35714285714285715
26/12/2025_07g00_1,2025-12-26,B1-308,72,30,CH1003(30),0.4166666666666667
26/12/2025_07g00_1,2025-12-26,B4-403,60,30,CH1003(30),0.5
26/12/2025_07g00_1,2025-12-26,B1-309,56,30,CH1003(30),0.5357142857142857
26/12/2025_07g00_1,2025-12-26,B1-311,80,30,CH1003(30),0.375
26/12/2025_07g00_1,2025-12-26,B1-303,56,29,CH1003(29),0.5178571428571429
26/12/2025_07g00_1,2025-12-26,B4-504,60,29,CH1003(29),0.48333333333333334
26/12/2025_07g00_1,2025-12-26,B1-315,56,29,CH1003(29),0.5178571428571429
26/12/2025_07g00_1,2025-12-26,B4-401,60,27,CH1003(27),0.45
26/12/2025_07g00_1,2025-12-26,B6-301,50,25,CH1003(25),0.5
26/12/2025_07g00_1,2025-12-26,B4-402,60,19,CH1003(19),0.31666666666666665
26/12/2025_07g00_1,2025-12-26,B4-302,60,19,CH1003(19),0.31666666666666665
26/12/2025_07g00_1,2025-12-26,B4-303,60,14,CH1003(14),0.23333333333333334
26/12/2025_07g00_2,2025-12-26,H2-201,156,153,"CH1003(64), CH3389(47), EE3003(42)",0.9807692307692307
26/12/2025_07g00_2,2025-12-26,H2-202,117,117,"CH1003(51), CO3021(41), MA3101(25)",1.0
26/12/2025_07g00_2,2025-12-26,H2-205,117,108,"CH1003(48), EE3003(40), ME3229(20)",0.9230769230769231
26/12/2025_07g00_2,2025-12-26,H2-301,156,142,"CH1003(43), EE3003(40), CH3389(40), CI3061(19)",0.9102564102564102
26/12/2025_07g00_2,2025-12-26,H2-207,135,123,"CH1003(43), EE3003(40), CI3061(40)",0.9111111111111111
26/12/2025_07g00_2,2025-12-26,H2-206,156,123,"CH1003(43), EE3003(40), CO3021(40)",0.7884615384615384
26/12/2025_07g00_2,2025-12-26,H2-302,117,117,"CH1003(41), MA3101(40), CI3061(36)",1.0
26/12/2025_07g00_2,2025-12-26,H6-211,126,113,"CH1003(40), ME3229(39), EE3003(34)",0.8968253968253969
26/12/2025_07g00_2,2025-12-26,H6-305,129,70,"CH1003(40), EE3003(30)",0.5426356589147286
26/12/2025_07g00_2,2025-12-26,H6-308,144,40,CH1003(40),0.2777777777777778
26/12/2025_07g00_2,2025-12-26,H6-311,135,40,CH1003(40),0.2962962962962963
26/12/2025_07g00_2,2025-12-26,H6-201,120,40,CH1003(40),0.3333333333333333
26/12/2025_07g00_2,2025-12-26,H6-405,120,40,CH1003(40),0.3333333333333333
26/12/2025_07g00_2,2025-12-26,H6-412,123,40,CH1003(40),0.3252032520325203
26/12/2025_07g00_2,2025-12-26,H6-208,117,40,CH1003(40),0.3418803418803419
26/12/2025_07g00_2,2025-12-26,H6-516,114,40,CH1003(40),0.3508771929824561
26/12/2025_07g00_2,2025-12-26,H6-504,106,40,CH1003(40),0.37735849056603776
26/12/2025_07g00_2,2025-12-26,H6-506,105,40,CH1003(40),0.38095238095238093
26/12/2025_07g00_2,2025-12-26,H6-210,80,40,CH1003(40),0.5
26/12/2025_07g00_2,2025-12-26,H6-510,102,40,CH1003(40),0.39215686274509803
26/12/2025_07g00_2,2025-12-26,H6-206,80,40,CH1003(40),0.5
26/12/2025_07g00_2,2025-12-26,H6-205,117,40,CH1003(40),0.3418803418803419
26/12/2025_07g00_2,2025-12-26,H2-304,93,40,CH1003(40),0.43010752688172044
26/12/2025_07g00_2,2025-12-26,H2-306,156,40,CH1003(40),0.2564102564102564
26/12/2025_07g00_2,2025-12-26,H2-307,117,40,CH1003(40),0.3418803418803419
26/12/2025_07g00_2,2025-12-26,H2-401,156,40,CH1003(40),0.2564102564102564
26/12/2025_07g00_2,2025-12-26,H2-403,93,40,CH1003(40),0.43010752688172044
26/12/2025_07g00_2,2025-12-26,H2-404,93,40,CH1003(40),0.43010752688172044
26/12/2025_07g00_2,2025-12-26,H2-406,156,40,CH1003(40),0.2564102564102564
26/12/2025_07g00_2,2025-12-26,H2-407,84,40,CH1003(40),0.47619047619047616
26/12/2025_07g00_2,2025-12-26,H6-109,80,40,CH1003(40),0.5
26/12/2025_07g00_2,2025-12-26,H6-110,80,40,CH1003(40),0.5
26/12/2025_07g00_2,2025-12-26,H6-113,129,40,CH1003(40),0.31007751937984496
26/12/2025_07g00_2,2025-12-26,H6-512,105,40,CH1003(40),0.38095238095238093
26/12/2025_07g00_2,2025-12-26,H6-112,80,39,CH1003(39),0.4875
26/12/2025_07g00_2,2025-12-26,H6-213,80,39,CH1003(39),0.4875
26/12/2025_07g00_2,2025-12-26,H6-514,108,39,CH1003(39),0.3611111111111111
26/12/2025_07g00_2,2025-12-26,H6-212,80,39,CH1003(39),0.4875
26/12/2025_07g00_2,2025-12-26,H6-214,80,35,CH1003(35),0.4375
26/12/2025_07g00_2,2025-12-26,H6-306,80,34,CH1003(34),0.425
26/12/2025_07g00_2,2025-12-26,H6-310,80,33,CH1003(33),0.4125
26/12/2025_07g00_2,2025-12-26,H6-313,80,32,CH1003(32),0.4
26/12/2025_07g00_2,2025-12-26,H6-312,80,32,CH1003(32),0.4
26/12/2025_07g00_2,2025-12-26,H6-411,80,31,CH1003(31),0.3875
26/12/2025_07g00_2,2025-12-26,H6-413,80,30,CH1003(30),0.375
26/12/2025_07g00_2,2025-12-26,H6-414,80,29,CH1003(29),0.3625
26/12/2025_07g00_2,2025-12-26,H6-415,80,27,CH1003(27),0.3375
26/12/2025_07g00_2,2025-12-26,H2-305,63,25,CH1003(25),0.3968253968253968
26/12/2025_09g30_1,2025-12-26,B1-306,84,75,"EE2407(40), IM3083(35)",0.8928571428571429
26/12/2025_09g30_1,2025-12-26,B4-406,108,108,"EE3405(34), EE2407(31), IM1001(30), AS2063(13)",1.0
26/12/2025_09g30_1,2025-12-26,B1-314,56,53,"EE2407(30), IM1001(23)",0.9464285714285714
26/12/2025_09g30_1,2025-12-26,B4-403,60,60,"EE3095(30), EE2407(30)",1.0
26/12/2025_09g30_1,2025-12-26,B4-405,60,60,"EE3029(30), EE2407(30)",1.0
26/12/2025_09g30_1,2025-12-26,B1-311,80,78,"EE2407(30), IM1001(29), CH4149(19)",0.975
26/12/2025_09g30_1,2025-12-26,B1-309,56,44,"EE2407(30), EE5019(14)",0.7857142857142857
26/12/2025_09g30_1,2025-12-26,B1-308,72,59,"EE2407(30), IM1001(29)",0.8194444444444444
26/12/2025_09g30_1,2025-12-26,B4-302,60,55,"IM1001(28), EE3095(27)",0.9166666666666666
26/12/2025_09g30_1,2025-12-26,B1-210,48,23,EE2407(23),0.4791666666666667
26/12/2025_09g30_2,2025-12-26,H6-201,120,104,"AS2063(52), IM1001(52)",0.8666666666666667
26/12/2025_09g30_2,2025-12-26,H6-311,135,135,"EN3013(51), IM3083(49), CI4153(35)",1.0
26/12/2025_09g30_2,2025-12-26,H6-211,126,120,"EE3029(46), IM1001(46), EE3095(28)",0.9523809523809523
26/12/2025_09g30_2,2025-12-26,H6-113,129,124,"CI3261(43), EE3029(41), IM1001(40)",0.9612403100775194
26/12/2025_09g30_2,2025-12-26,H6-214,80,80,"EE3029(40), CI3261(40)",1.0
26/12/2025_09g30_2,2025-12-26,H6-213,80,76,"EE3029(40), ME4307(36)",0.95
26/12/2025_09g30_2,2025-12-26,H6-212,80,65,"EE3029(40), IU2003(25)",0.8125
26/12/2025_13g00_1,2025-12-26,B4-406,108,106,"LA1005(44), CO3009(37), CI4189(25)",0.9814814814814815
26/12/2025_13g00_1,2025-12-26,B4-305,80,68,"CH3369(34), LA1005(34)",0.85
26/12/2025_13g00_1,2025-12-26,B1-309,56,51,"CO3009(30), ME3001(21)",0.9107142857142857
26/12/2025_13g00_1,2025-12-26,B1-313,56,50,"CO3009(30), CH3337(20)",0.8928571428571429
26/12/2025_13g00_1,2025-12-26,B1-314,56,50,"CO3009(30), ME3001(20)",0.8928571428571429
26/12/2025_13g00_1,2025-12-26,B4-303,60,59,"ME3001(30), CI4189(29)",0.9833333333333333
26/12/2025_13g00_1,2025-12-26,B1-315,56,33,"CO3009(17), LA0019(16)",0.5892857142857143
26/12/2025_13g00_2,2025-12-26,H6-113,129,129,"LA1005(48), LA0019(44), EE3145(37)",1.0
26/12/2025_13g00_2,2025-12-26,H6-308,144,130,"LA1005(48), CO3009(41), CH3337(41)",0.9027777777777778
26/12/2025_13g00_2,2025-12-26,H6-205,117,115,"LA1005(46), LA0019(40), ME3001(29)",0.9829059829059829
26/12/2025_13g00_2,2025-12-26,H6-208,117,117,"LA1005(45), CI4189(40), LA0019(32)",1.0
26/12/2025_13g00_2,2025-12-26,H6-211,126,125,"LA1005(45), LA0019(40), ME3001(40)",0.9920634920634921
26/12/2025_13g00_2,2025-12-26,H1-101,138,124,"LA1005(44), LA0019(40), EE3145(40)",0.8985507246376812
26/12/2025_13g00_2,2025-12-26,H6-311,135,123,"LA1005(43), LA0019(40), ME3001(40)",0.9111111111111111
26/12/2025_13g00_2,2025-12-26,H6-201,120,116,"LA1005(41), LA0019(40), ME3001(35)",0.9666666666666667
26/12/2025_13g00_2,2025-12-26,H6-405,120,120,"LA1005(41), CI4189(40), LA0019(39)",1.0
26/12/2025_13g00_2,2025-12-26,H6-412,123,121,"LA1005(41), CI4189(40), CO3009(40)",0.983739837398374
26/12/2025_13g00_2,2025-12-26,H6-212,80,80,"LA1005(40), CO3009(40)",1.0
26/12/2025_13g00_2,2025-12-26,H6-210,80,80,"LA1005(40), CO3009(40)",1.0
26/12/2025_13g00_2,2025-12-26,H6-206,80,80,"LA1005(40), CH3337(40)",1.0
26/12/2025_13g00_2,2025-12-26,H6-310,80,80,"LA1005(40), CH3369(40)",1.0
26/12/2025_13g00_2,2025-12-26,H6-214,80,80,"LA1005(40), LA0019(40)",1.0
26/12/2025_13g00_2,2025-12-26,H6-112,80,80,"LA1005(40), ME3001(40)",1.0
26/12/2025_13g00_2,2025-12-26,H6-213,80,80,"LA1005(40), EE3145(40)",1.0
26/12/2025_13g00_2,2025-12-26,H6-110,80,80,"LA1005(40), ME3001(40)",1.0
26/12/2025_13g00_2,2025-12-26,H6-109,80,80,"LA1005(40), LA0019(40)",1.0
26/12/2025_13g00_2,2025-12-26,H6-306,80,80,"LA1005(40), LA0019(40)",1.0
26/12/2025_13g00_2,2025-12-26,H6-506,105,103,"LA0019(40), LA1005(39), CH3369(24)",0.9809523809523809
26/12/2025_13g00_2,2025-12-26,H6-516,114,112,"LA0019(39), LA1005(38), ME3001(35)",0.9824561403508771
26/12/2025_13g00_2,2025-12-26,H1-403,90,72,"LA0019(38), TR2017(34)",0.8
26/12/2025_13g00_2,2025-12-26,H1-103,90,90,"LA0019(37), LA1005(33), CI4189(20)",1.0
26/12/2025_13g00_2,2025-12-26,H2-402,63,63,"CI3265(33), LA0019(30)",1.0
26/12/2025_13g00_2,2025-12-26,H6-413,80,56,"LA1005(28), ME3001(28)",0.7
26/12/2025_13g00_2,2025-12-26,H2-305,63,55,"TR2017(28), CI4189(27)",0.873015873015873
26/12/2025_15g30_1,2025-12-26,B4-406,108,74,"CO4031(43), LA3021(31)",0.6851851851851852
26/12/2025_15g30_1,2025-12-26,B4-306,80,31,LA3021(31),0.3875
26/12/2025_15g30_1,2025-12-26,B4-301,60,30,LA3021(30),0.5
26/12/2025_15g30_1,2025-12-26,B4-302,60,30,LA3021(30),0.5
26/12/2025_15g30_1,2025-12-26,B4-303,60,30,LA3021(30),0.5
26/12/2025_15g30_1,2025-12-26,B4-403,60,21,LA3021(21),0.35
26/12/2025_15g30_2,2025-12-26,H6-113,129,44,CO4031(44),0.34108527131782945
26/12/2025_15g30_2,2025-12-26,H6-110,80,40,CO4031(40),0.5
26/12/2025_15g30_2,2025-12-26,H6-112,80,40,CO4031(40),0.5
26/12/2025_18g15_1,2025-12-26,B4-302,60,60,"CO5125(27), CI5149(18), ME5103(15)",1.0
26/12/2025_18g15_1,2025-12-26,B4-402,60,33,"CI5147(14), CO5125(14), TR5023(5)",0.55
27/12/2025_07g00_1,2025-12-27,B4-305,80,51,"LA1003(33), MA3083(18)",0.6375
27/12/2025_07g00_1,2025-12-27,B4-303,60,27,LA1003(27),0.45
27/12/2025_07g00_2,2025-12-27,H6-308,144,49,LA1003(49),0.3402777777777778
27/12/2025_07g00_2,2025-12-27,H6-211,126,40,LA1003(40),0.31746031746031744
27/12/2025_07g00_2,2025-12-27,H6-514,108,40,LA1003(40),0.37037037037037035
27/12/2025_07g00_2,2025-12-27,H6-512,105,40,LA1003(40),0.38095238095238093
27/12/2025_07g00_2,2025-12-27,H6-510,102,40,LA1003(40),0.39215686274509803
27/12/2025_07g00_2,2025-12-27,H6-506,105,40,LA1003(40),0.38095238095238093
27/12/2025_07g00_2,2025-12-27,H6-504,106,40,LA1003(40),0.37735849056603776
27/12/2025_07g00_2,2025-12-27,H6-311,135,40,LA1003(40),0.2962962962962963
27/12/2025_07g00_2,2025-12-27,H6-305,129,40,LA1003(40),0.31007751937984496
27/12/2025_07g00_2,2025-12-27,H6-516,114,40,LA1003(40),0.3508771929824561
27/12/2025_07g00_2,2025-12-27,H6-208,117,40,LA1003(40),0.3418803418803419
27/12/2025_07g00_2,2025-12-27,H6-113,129,40,LA1003(40),0.31007751937984496
27/12/2025_07g00_2,2025-12-27,H6-201,120,40,LA1003(40),0.3333333333333333
27/12/2025_07g00_2,2025-12-27,H6-205,117,40,LA1003(40),0.3418803418803419
27/12/2025_07g00_2,2025-12-27,H6-405,120,39,LA1003(39),0.325
27/12/2025_07g00_2,2025-12-27,H6-412,123,39,LA1003(39),0.3170731707317073
27/12/2025_07g00_2,2025-12-27,H6-109,80,38,LA1003(38),0.475
27/12/2025_07g00_2,2025-12-27,H6-110,80,38,LA1003(38),0.475
27/12/2025_07g00_2,2025-12-27,H6-206,80,37,LA1003(37),0.4625
27/12/2025_07g00_2,2025-12-27,H6-112,80,37,LA1003(37),0.4625
27/12/2025_07g00_2,2025-12-27,H6-210,80,34,LA1003(34),0.425
27/12/2025_07g00_2,2025-12-27,H6-212,80,33,LA1003(33),0.4125
27/12/2025_07g00_2,2025-12-27,H6-312,80,32,LA1003(32),0.4
27/12/2025_07g00_2,2025-12-27,H6-213,80,32,LA1003(32),0.4
27/12/2025_07g00_2,2025-12-27,H6-306,80,32,LA1003(32),0.4
27/12/2025_07g00_2,2025-12-27,H6-214,80,32,LA1003(32),0.4
27/12/2025_07g00_2,2025-12-27,H6-310,80,31,LA1003(31),0.3875
27/12/2025_07g00_2,2025-12-27,H6-313,80,31,LA1003(31),0.3875
27/12/2025_07g00_2,2025-12-27,H6-411,80,30,LA1003(30),0.375
27/12/2025_07g00_2,2025-12-27,H6-413,80,29,LA1003(29),0.3625
27/12/2025_09g30_1,2025-12-27,B4-406,108,86,"GK5035(44), CH4079(42)",0.7962962962962963
27/12/2025_09g30_1,2025-12-27,B4-502,80,63,"CH4079(33), GK5035(30)",0.7875
27/12/2025_09g30_1,2025-12-27,B4-301,60,60,"CH4079(30), GK5035(30)",1.0
27/12/2025_09g30_1,2025-12-27,B4-302,60,60,"CH4079(30), GK5035(30)",1.0
27/12/2025_09g30_1,2025-12-27,B4-303,60,60,"CH4079(30), GK5035(30)",1.0
27/12/2025_09g30_1,2025-12-27,B4-504,60,26,CH4079(26),0.43333333333333335
27/12/2025_09g30_2,2025-12-27,H6-113,129,86,"CH4079(46), EN2033(40)",0.6666666666666666
27/12/2025_09g30_2,2025-12-27,H6-201,120,76,"CH4079(45), EN2033(31)",0.6333333333333333
27/12/2025_09g30_2,2025-12-27,H6-211,126,45,CH4079(45),0.35714285714285715
27/12/2025_09g30_2,2025-12-27,H6-205,117,44,CH4079(44),0.37606837606837606
27/12/2025_09g30_2,2025-12-27,H6-208,117,44,CH4079(44),0.37606837606837606
27/12/2025_09g30_2,2025-12-27,H6-109,80,41,CH4079(41),0.5125
27/12/2025_09g30_2,2025-12-27,H6-110,80,41,CH4079(41),0.5125
27/12/2025_09g30_2,2025-12-27,H6-112,80,40,CH4079(40),0.5
27/12/2025_09g30_2,2025-12-27,H6-206,80,40,CH4079(40),0.5
27/12/2025_09g30_2,2025-12-27,H6-210,80,40,CH4079(40),0.5
27/12/2025_13g00_1,2025-12-27,B4-303,60,60,"CO3005(30), CH2027(30)",1.0
27/12/2025_13g00_1,2025-12-27,B4-302,60,60,"CO3005(29), CH2027(23), CI5273(8)",1.0
27/12/2025_13g00_1,2025-12-27,B4-305,80,80,"IM5065(22), ME5259(20), CI5779(19), CH5767(19)",1.0
27/12/2025_13g00_1,2025-12-27,B4-301,60,53,"CO3005(18), CO5083(18), CI5141(17)",0.8833333333333333
27/12/2025_13g00_1,2025-12-27,B4-504,60,18,"ME5079(10), TR5065(8)",0.3
27/12/2025_13g00_2,2025-12-27,H6-211,126,126,"EE3169(47), CO3005(46), CH2027(33)",1.0
27/12/2025_13g00_2,2025-12-27,H6-514,108,85,"CO3005(45), CH2027(40)",0.7870370370370371
27/12/2025_13g00_2,2025-12-27,H6-504,106,83,"CO3005(44), CH2027(39)",0.7830188679245284
27/12/2025_13g00_2,2025-12-27,H6-506,105,79,"CO3005(40), CH2027(39)",0.7523809523809524
27/12/2025_13g00_2,2025-12-27,H6-510,102,40,CO3005(40),0.39215686274509803
27/12/2025_13g00_2,2025-12-27,H6-512,105,40,CO3005(40),0.38095238095238093
27/12/2025_15g30_1,2025-12-27,B4-305,80,66,"GK5933(35), GE1013(31)",0.825
27/12/2025_15g30_1,2025-12-27,B4-405,60,60,"GE1013(30), GK5933(30)",1.0
27/12/2025_15g30_1,2025-12-27,B4-403,60,22,GE1013(22),0.36666666666666664
27/12/2025_15g30_1,2025-12-27,B4-402,60,14,GE1013(14),0.23333333333333334
27/12/2025_15g30_1,2025-12-27,B4-401,60,7,GE1013(7),0.11666666666666667
27/12/2025_15g30_2,2025-12-27,H6-211,126,48,GE1013(48),0.38095238095238093
27/12/2025_15g30_2,2025-12-27,H6-201,120,40,GE1013(40),0.3333333333333333
27/12/2025_15g30_2,2025-12-27,H6-205,117,40,GE1013(40),0.3418803418803419
27/12/2025_15g30_2,2025-12-27,H6-206,80,40,GE1013(40),0.5
27/12/2025_15g30_2,2025-12-27,H6-208,117,40,GE1013(40),0.3418803418803419
27/12/2025_15g30_2,2025-12-27,H6-210,80,40,GE1013(40),0.5
27/12/2025_15g30_2,2025-12-27,H6-212,80,34,GE1013(34),0.425
28/12/2025_07g00_1,2025-12-28,B4-301,60,30,IM1023(30),0.5
28/12/2025_07g00_1,2025-12-28,B4-305,80,30,IM1023(30),0.375
28/12/2025_07g00_1,2025-12-28,B4-306,80,29,IM1023(29),0.3625
28/12/2025_07g00_1,2025-12-28,B4-302,60,19,IM1023(19),0.31666666666666665
28/12/2025_07g00_1,2025-12-28,B4-303,60,19,IM1023(19),0.31666666666666665
28/12/2025_07g00_2,2025-12-28,H6-109,80,40,IM1023(40),0.5
28/12/2025_07g00_2,2025-12-28,H6-110,80,40,IM1023(40),0.5
28/12/2025_07g00_2,2025-12-28,H6-113,129,40,IM1023(40),0.31007751937984496
28/12/2025_07g00_2,2025-12-28,H6-112,80,39,IM1023(39),0.4875
28/12/2025_09g30_1,2025-12-28,B4-505,120,44,AS5113(44),0.36666666666666664
28/12/2025_09g30_1,2025-12-28,B4-406,108,41,AS5113(41),0.37962962962962965
28/12/2025_09g30_1,2025-12-28,B4-501,80,39,AS5113(39),0.4875
28/12/2025_09g30_1,2025-12-28,B4-502,80,39,AS5113(39),0.4875
28/12/2025_09g30_1,2025-12-28,B4-301,60,30,AS5113(30),0.5
28/12/2025_09g30_1,2025-12-28,B4-302,60,30,AS5113(30),0.5
28/12/2025_09g30_1,2025-12-28,B4-303,60,30,AS5113(30),0.5
28/12/2025_09g30_1,2025-12-28,B4-305,80,30,AS5113(30),0.375
28/12/2025_09g30_1,2025-12-28,B4-306,80,30,AS5113(30),0.375
28/12/2025_09g30_1,2025-12-28,B4-401,60,30,AS5113(30),0.5
28/12/2025_09g30_1,2025-12-28,B4-402,60,30,AS5113(30),0.5
28/12/2025_09g30_1,2025-12-28,B4-403,60,30,AS5113(30),0.5
28/12/2025_09g30_1,2025-12-28,B4-504,60,30,AS5113(30),0.5
28/12/2025_09g30_1,2025-12-28,B4-405,60,29,AS5113(29),0.48333333333333334
28/12/2025_13g00_1,2025-12-28,B4-406,108,93,"CO3093(40), ME2019(30), EE2009(23)",0.8611111111111112
28/12/2025_13g00_1,2025-12-28,B4-505,120,61,"CO3093(40), ME2019(21)",0.5083333333333333
28/12/2025_13g00_1,2025-12-28,B4-501,80,57,"CO3093(37), ME2019(20)",0.7125
28/12/2025_13g00_1,2025-12-28,B4-405,60,30,CO3093(30),0.5
28/12/2025_13g00_1,2025-12-28,B4-301,60,30,CO3093(30),0.5
28/12/2025_13g00_1,2025-12-28,B4-305,80,30,CO3093(30),0.375
28/12/2025_13g00_1,2025-12-28,B4-306,80,30,CO3093(30),0.375
28/12/2025_13g00_1,2025-12-28,B4-401,60,30,CO3093(30),0.5
28/12/2025_13g00_1,2025-12-28,B4-402,60,30,CO3093(30),0.5
28/12/2025_13g00_1,2025-12-28,B4-502,80,30,CO3093(30),0.375
28/12/2025_13g00_1,2025-12-28,B4-504,60,30,CO3093(30),0.5
28/12/2025_13g00_1,2025-12-28,B4-403,60,29,CO3093(29),0.48333333333333334
28/12/2025_13g00_1,2025-12-28,B4-302,60,28,CO3093(28),0.4666666666666667
28/12/2025_13g00_1,2025-12-28,B1-206,48,20,CO3093(20),0.4166666666666667
28/12/2025_13g00_1,2025-12-28,B1-210,48,19,CO3093(19),0.3958333333333333
28/12/2025_13g00_1,2025-12-28,B4-303,60,19,CO3093(19),0.31666666666666665
28/12/2025_13g00_2,2025-12-28,H6-412,123,112,"ME2019(51), CO3093(41), EE2009(20)",0.9105691056910569
28/12/2025_13g00_2,2025-12-28,H6-516,114,89,"ME2019(48), CO3093(41)",0.7807017543859649
28/12/2025_13g00_2,2025-12-28,H6-201,120,80,"CO3093(40), EE2009(40)",0.6666666666666666
28/12/2025_13g00_2,2025-12-28,H6-205,117,80,"CO3093(40), EE2009(40)",0.6837606837606838
28/12/2025_13g00_2,2025-12-28,H6-206,80,79,"CO3093(40), EE2009(39)",0.9875
28/12/2025_13g00_2,2025-12-28,H6-208,117,77,"CO3093(40), EE2009(37)",0.6581196581196581
28/12/2025_13g00_2,2025-12-28,H6-210,80,40,CO3093(40),0.5
28/12/2025_13g00_2,2025-12-28,H6-110,80,40,CO3093(40),0.5
